Latitude,Longittude,Company Name,,,City
37.9761732,22.7599084,O'Reilly-Schaefer,,,Vélo
30.9128,30.29018,"Considine, Hintz and Jakubowski",,,Ḩawsh ‘Īsá
15.4726227,-86.2945627,Parisian Inc,,,Tepusteca
10.668154,125.042795,Kiehn-Wehner,,,Abuyog
-7.3314,108.0665,Mosciski-Gusikowski,,,Rancapeundey
61.0390194,30.1341099,Harvey-Simonis,,,Priozërsk
8.7069226,-82.4861053,Crist Inc,,,Potrerillos Arriba
42.0732393,42.8212218,"Hackett, Doyle and Leannon",,,Bagdadi
33.868434,113.054801,Abshire-Wiegand,,,Baofeng
55.601379,36.4655267,"Wiza, Dare and Auer",,,Chuchkovo
49.6101863,14.9063338,"Boyle, Leannon and Nitzsche",,,Načeradec
33.4049794,49.6962428,Tremblay-Mueller,,,Alīgūdarz
55.3767331,13.1451742,Mertz Group,,,Trelleborg
-34.5903044,-58.4985279,"Thompson, Satterfield and Reilly",,,Famaillá
40.9515138,-8.5904113,Crooks-Emmerich,,,Quinta
51.7597721,17.1196937,Windler-Metz,,,Pępowo
49.9535113,16.8819389,"Shanahan, Metz and Thiel",,,Bohutín
6.551367,-74.787294,Hilll-Hane,,,Maceo
23.1343601,-82.3533266,Roberts-Price,,,La Habana Vieja
16.3407314,121.7646503,"Farrell, Kassulke and Lynch",,,Maddela
59.5495402,16.5190048,Hand and Sons,,,Västerås
44.3200232,15.1873721,"Cruickshank, Stracke and Littel",,,Smokvica
53.719155,-6.3422325,Mosciski-Weissnat,,,Sandyford
29.344253,104.069087,Sipes-Stanton,,,Zhuozishan
31.533333,-4.466667,"Hamill, Dietrich and Streich",,,Fezna
-29.6216078,-50.534262,Mertz-Reynolds,,,Rolante
32.81236,35.258613,Hand-Wolf,,,Kafr Mandā
58.5370785,15.0077799,"Kuhn, Conroy and Yundt",,,Motala
42.1119268,44.9672863,Ruecker LLC,,,T’ianet’i
45.126841,-0.662941,Keeling LLC,,,Blaye
42.4643438,-83.4056438,"Lang, Smitham and Steuber",,,Farmington
-8.6741659,-35.7188463,Corwin Group,,,Catende
38.2122481,140.3246377,Cronin Group,,,Iida
42.6995493,24.0846607,Roob Inc,,,Chelopech
47.3994896,40.1860046,Graham-O'Conner,,,Krivyanskaya
39.7794767,-86.1700894,Casper and Sons,,,Indianapolis
22.000143,100.771678,Koss-Jones,,,Jianghong
50.0620325,35.1582225,"Bosco, Torp and Muller",,,Krasnokuts’k
55.7558852,37.8775383,Boyer-McGlynn,,,Vostochnyy
-33.5339107,-58.2177722,"Johns, Friesen and Bergstrom",,,Dolores
54.4398875,16.3827955,Waters Inc,,,Darłowo
43.9771937,42.974641,"Klein, Kautzer and DuBuque",,,Yutsa
31.364902,108.249509,O'Reilly-Kilback,,,Gaoqiao
13.6256926,123.1848939,Bernier-Smitham,,,Aranas Sur
-16.7918481,47.6479775,Kuvalis and Sons,,,Tsaratanana
-7.9551186,-79.2394761,Grant Group,,,Santiago de Cao
39.533815,117.197903,Wuckert-Williamson,,,Cuihuangkou
30.3619359,51.1611537,Sanford LLC,,,Bāsht
23.02299,113.1039,Schoen Group,,,Shiwan
-36.8537995,174.7573811,"Lind, Walter and Schamberger",,,Nelson
56.2716397,12.8632487,Grady-Becker,,,Ängelholm
57.0408915,24.0131821,"Mueller, Weissnat and Quigley",,,Daugavgrīva
41.267244,123.236944,Pagac-Heidenreich,,,Liaoyang
50.03197,17.0405873,"Durgan, Harber and Hand",,,Velké Losiny
54.1451,45.1444,Corkery Inc,,,Nikolayevka
44.151742,125.8395731,O'Keefe-Willms,,,Jiutai
16.0166339,121.0368351,Lesch-Kulas,,,Nagpandayan
-8.1658601,111.7763713,Rowe Group,,,Mergayu
-7.3862,108.2323,Von-Crona,,,Gegernoong
59.2830988,18.033347,"Hauck, Satterfield and Zboncak",,,Älvsjö
-7.5450262,111.6556388,"Yundt, Mertz and Bednar",,,Krajan
49.9176763,18.3509727,Friesen Inc,,,Starý Bohumín
46.5448561,15.0941863,McCullough-Walker,,,Pameče
33.685735,-5.3677844,Thiel Inc,,,El Hajeb
46.3919813,15.5727869,Lemke-Roob,,,Slovenska Bistrica
27.114252,105.908525,Hilll-Effertz,,,Shiban
-7.6145292,110.7122465,Goyette-Hermann,,,Jawa
44.5241667,129.5688889,Yundt Inc,,,Hailang
45.1181926,21.2944883,Nicolas-Gerlach,,,Vršac
52.286684,104.292306,"Gleichner, Veum and Douglas",,,Ivot
51.876873,-8.5171384,Schneider Inc,,,Farranacoush
38.5904096,-8.9994843,Rolfson LLC,,,Pinhal da Marquesa
52.2283049,21.355139,Kreiger Inc,,,Halinów
44.596097,129.591591,"Oberbrunner, Marquardt and Hettinger",,,Aimin
16.0173268,-85.9585544,"Langworth, Veum and Weimann",,,Puerto Castilla
-15.4524821,-47.6093177,Johns LLC,,,Planaltina
22.1461138,-78.9712451,Hansen and Sons,,,Florencia
24.8689579,67.0043278,Runolfsson-Cole,,,Kalāt
-0.5083679,-48.6388879,Boyle Inc,,,Soure
-24.0860329,-46.8640458,"Leannon, Hansen and Zboncak",,,Itanhaém
39.4591,-8.6671695,Jerde Inc,,,Alcanena
16.6969748,121.5594587,"Kulas, Feil and Schneider",,,Carig
40.9676726,126.5990916,Schmidt-Kunze,,,Kanggye-si
-6.2829488,107.0833701,Kemmer and Sons,,,Cibitungmasjid
-15.0364493,40.7323311,"Pouros, Yost and Terry",,,Ilha de Moçambique
45.6408779,20.4256633,Rogahn-Thompson,,,Bašaid
29.444529,121.04024,"Walsh, Kihn and Hilpert",,,Dashiju
1.1607823,34.2866091,Pagac-Schmitt,,,Sironko
11.7447935,12.1818557,Ferry Group,,,Dankalwa
5.759368,-73.91453,Murray-White,,,Albania
38.6530409,-8.9285486,Bruen Inc,,,Fonte da Vaca
-10.9588216,-38.7897587,Swift Inc,,,Tucano
0.5142775,35.2697802,"Moen, Fay and Russel",,,Eldoret
48.6429165,124.5597559,"Beier, Keebler and Ziemann",,,Dengteke
48.9194633,2.2987001,Dibbert and Sons,,,Gennevilliers
-8.5314465,118.7780987,"Gerhold, Berge and Connelly",,,Ntonggu
37.1893492,119.9569362,"Conroy, Okuneva and Okuneva",,,Sanjiazi
-25.6221943,-54.5655489,Barrows-Dooley,,,Colonia Wanda
30.742803,120.48806,"Waelchi, Orn and Purdy",,,Houzhen
-6.6038889,107.0527778,Waelchi-Kihn,,,Gunungbatu
7.9601788,-6.6745042,"Reichert, Trantow and Klein",,,Séguéla
56.1060907,38.1392419,Bergnaum-Rempel,,,Krasnoarmeysk
32.26101,118.809786,Davis and Sons,,,Changlu
-8.0109832,112.700315,Hills-Keeling,,,Kambingan
59.2980063,18.0669126,Baumbach Group,,,Årsta
-18.1442811,49.3957836,Crist-O'Kon,,,Toamasina
47.1117538,96.6716809,"Stanton, Schneider and Wisoky",,,Tsagaanchuluut
24.6613135,102.3589828,"Hermann, Bauch and Anderson",,,Yuezhao
-12.9406805,-76.3984537,"Nitzsche, Wiza and Schmitt",,,Quilmaná
41.5979563,44.0946881,Hyatt-Reichert,,,Tsalka
-32.7021934,-57.6382382,King and Sons,,,Young
36.545015,104.138586,Kohler LLC,,,Baiyin
49.9513027,20.3412605,Hauck-Sawayn,,,Łapczyca
-27.8942891,31.6454222,"Doyle, Thompson and Feil",,,Nongoma
49.8232218,21.3934539,Sipes-Pacocha,,,Brzyska
14.156592,122.830067,Bartell Inc,,,Labo
51.2781803,20.4380252,Quigley Inc,,,Gowarczów
40.4770427,-79.9571907,"Herzog, Cole and Wilkinson",,,Lawrenceville
14.6861696,120.9975866,Mraz-Purdy,,,San Gregorio
-37.7912944,-58.8489331,Stracke Inc,,,La Tigra
30.3659761,50.7936301,"Graham, Heller and Kohler",,,Dogonbadan
50.322121,16.2852974,"Reichel, Lehner and Harris",,,Dobřany
-6.3079232,107.172085,Medhurst Inc,,,Cikarang
-3.6130091,102.6675575,"Runolfsdottir, Smith and Breitenberg",,,Kepahiang
31.248842,88.417003,Weissnat-McLaughlin,,,Jiaqu
40.01833,127.45472,Hahn Group,,,Yŏnggwang-ŭp
31.269454,95.63196,Mills and Sons,,,Duru
40.142128,94.661966,Donnelly and Sons,,,Dahuang
52.2597944,21.94731,Barton LLC,,,Grębków
8.1831476,124.1949463,"Huels, Russel and Kemmer",,,Maria Cristina
45.9469236,20.1591006,Sporer Inc,,,Čoka
-22.8824635,30.1454694,"Rogahn, Grant and Rohan",,,Musina
